0.54171, -19.8396, -58.7306, -4.24715, 39.0563, 50.6992, 0, 
0.582209, -19.9753, -58.9569, -4.28479, 39.2971, 50.9999, 0, 
0.646558, -20.1226, -59.1448, -4.33033, 39.5441, 51.3009, 0, 
0.758012, -20.2926, -59.2575, -4.39137, 39.803, 51.6022, 0, 
0.952657, -20.5022, -59.2397, -4.47944, 40.0823, 51.9036, 0, 
1.27737, -20.7737, -59.0233, -4.60895, 40.3923, 52.2053, 0, 
1.7855, -21.1324, -58.5392, -4.79487, 40.7415, 52.5072, 0, 
2.51834, -21.5983, -57.7505, -5.04603, 41.1311, 52.8094, 0, 
3.49179, -22.1803, -56.6696, -5.36146, 41.5518, 53.1117, 0, 
4.63771, -22.8729, -55.5237, -5.72992, 41.9868, 53.4143, 0, 
5.78362, -23.6243, -54.3778, -6.12088, 42.4144, 53.7169, 0, 
6.92954, -24.377, -53.2459, -6.50461, 42.8236, 54.0196, 0, 
8.02543, -25.0983, -52.1958, -6.86605, 43.2127, 54.322, 0, 
9.03886, -25.7721, -51.2559, -7.19879, 43.5831, 54.6241, 0, 
9.96, -26.3937, -50.4319, -7.50168, 43.9369, 54.9256, 0, 
10.7898, -26.964, -49.7194, -7.77594, 44.2761, 55.2265, 0, 
11.5335, -27.4861, -49.1105, -8.02364, 44.6022, 55.5267, 0, 
12.1978, -27.9639, -48.5966, -8.24706, 44.9167, 55.8261, 0, 
12.7898, -28.4015, -48.1691, -8.44845, 45.2207, 56.1247, 0, 
13.3161, -28.8026, -47.8199, -8.62994, 45.5154, 56.4224, 0, 
13.7833, -29.1709, -47.5416, -8.79347, 45.8015, 56.7193, 0, 
14.1969, -29.5096, -47.3272, -8.94085, 46.0801, 57.0153, 0, 
14.5625, -29.8218, -47.1706, -9.07369, 46.3518, 57.3105, 0, 
14.8849, -30.1102, -47.0659, -9.19349, 46.6173, 57.6049, 0, 
15.1684, -30.3772, -47.0079, -9.30155, 46.8773, 57.8985, 0, 
15.417, -30.625, -46.9919, -9.39911, 47.1322, 58.1914, 0, 
15.6343, -30.8556, -47.0135, -9.48724, 47.3827, 58.4837, 0, 
15.8235, -31.0708, -47.0688, -9.56692, 47.6291, 58.7754, 0, 
15.9877, -31.2722, -47.1543, -9.63903, 47.8719, 59.0665, 0, 
16.1294, -31.4613, -47.2669, -9.70437, 48.1115, 59.357, 0, 
16.2509, -31.6392, -47.4036, -9.76365, 48.3482, 59.6471, 0, 
16.3543, -31.8073, -47.562, -9.8175, 48.5823, 59.9368, 0, 
16.4417, -31.9665, -47.7397, -9.8665, 48.814, 60.2261, 0, 
16.5146, -32.1177, -47.9348, -9.91115, 49.0437, 60.5151, 0, 
16.5745, -32.2619, -48.1455, -9.95191, 49.2716, 60.8038, 0, 
16.6229, -32.3997, -48.37, -9.9892, 49.4979, 61.0922, 0, 
16.661, -32.5318, -48.607, -10.0234, 49.7227, 61.3805, 0, 
16.6899, -32.659, -48.8552, -10.0548, 49.9462, 61.6686, 0, 
16.7105, -32.7816, -49.1133, -10.0837, 50.1686, 61.9566, 0, 
16.7239, -32.9003, -49.3803, -10.1105, 50.39, 62.2445, 0, 
16.7308, -33.0154, -49.6553, -10.1353, 50.6105, 62.5324, 0, 
16.7319, -33.1275, -49.9375, -10.1583, 50.8302, 62.8203, 0, 
16.7279, -33.2367, -50.2261, -10.1798, 51.0492, 63.1082, 0, 
16.7193, -33.3436, -50.5204, -10.1999, 51.2677, 63.3961, 0, 
16.7068, -33.4483, -50.8198, -10.2188, 51.4857, 63.6841, 0, 
16.6906, -33.5511, -51.124, -10.2366, 51.7033, 63.9723, 0, 
16.6713, -33.6522, -51.4322, -10.2534, 51.9205, 64.2606, 0, 
16.6493, -33.752, -51.7443, -10.2694, 52.1374, 64.549, 0, 
16.6248, -33.8505, -52.0596, -10.2846, 52.354, 64.8377, 0, 
16.5982, -33.9479, -52.3781, -10.2992, 52.5705, 65.1265, 0, 
16.5697, -34.0444, -52.6992, -10.3132, 52.7868, 65.4156, 0, 
16.5396, -34.1401, -53.0229, -10.3267, 53.0031, 65.705, 0, 
16.5082, -34.2352, -53.3487, -10.3397, 53.2192, 65.9946, 0, 
16.4756, -34.3298, -53.6766, -10.3524, 53.4353, 66.2845, 0, 
16.4422, -34.424, -54.0062, -10.3648, 53.6514, 66.5747, 0, 
16.408, -34.5179, -54.3375, -10.3769, 53.8676, 66.8653, 0, 
16.3732, -34.6116, -54.6702, -10.3887, 54.0837, 67.1563, 0, 
16.3381, -34.7053, -55.0042, -10.4004, 54.3, 67.4476, 0, 
16.3028, -34.7989, -55.3393, -10.412, 54.5163, 67.7392, 0, 
16.2675, -34.8927, -55.6755, -10.4235, 54.7326, 68.0313, 0, 
16.2323, -34.9867, -56.0125, -10.435, 54.9491, 68.3239, 0, 
16.1975, -35.081, -56.3503, -10.4464, 55.1657, 68.6168, 0, 
16.1631, -35.1757, -56.6888, -10.4579, 55.3823, 68.9102, 0, 
16.1295, -35.2708, -57.0278, -10.4694, 55.5991, 69.204, 0, 
16.0967, -35.3666, -57.3672, -10.4811, 55.816, 69.4984, 0, 
16.0649, -35.463, -57.707, -10.4929, 56.0329, 69.7932, 0, 
16.0345, -35.5601, -58.0469, -10.5049, 56.25, 70.0885, 0, 
16.0055, -35.6582, -58.387, -10.5171, 56.4671, 70.3844, 0, 
15.9782, -35.7572, -58.7271, -10.5295, 56.6843, 70.6808, 0, 
15.9529, -35.8574, -59.0671, -10.5423, 56.9015, 70.9777, 0, 
15.9299, -35.9588, -59.4068, -10.5554, 57.1187, 71.2752, 0, 
15.9094, -36.0616, -59.7461, -10.569, 57.3359, 71.5732, 0, 
15.8921, -36.166, -60.0848, -10.583, 57.553, 71.8719, 0, 
15.8783, -36.2723, -60.4228, -10.5976, 57.77, 72.1711, 0, 
15.8686, -36.3807, -60.7596, -10.6129, 57.9867, 72.471, 0, 
15.864, -36.4916, -61.095, -10.6289, 58.203, 72.7714, 0, 
15.8656, -36.6055, -61.4285, -10.646, 58.4189, 73.0725, 0, 
15.8749, -36.7232, -61.7595, -10.6642, 58.634, 73.3742, 0, 
15.8942, -36.8456, -62.0869, -10.684, 58.8481, 73.6766, 0, 
15.9269, -36.9742, -62.4093, -10.7059, 59.0606, 73.9796, 0, 
15.9789, -37.1117, -62.7243, -10.7308, 59.2706, 74.2833, 0, 
16.0604, -37.2627, -63.0275, -10.7602, 59.4765, 74.5877, 0, 
16.1854, -37.4331, -63.313, -10.7963, 59.6763, 74.8928, 0, 
16.3577, -37.6247, -63.5795, -10.8397, 59.8692, 75.1985, 0, 
16.5776, -37.8374, -63.8272, -10.8903, 60.0552, 75.5049, 0, 
16.8415, -38.0694, -64.0578, -10.9475, 60.2348, 75.812, 0, 
17.1424, -38.3174, -64.2743, -11.0103, 60.4088, 76.1198, 0, 
17.4709, -38.5773, -64.481, -11.0773, 60.5788, 76.4282, 0, 
17.8163, -38.8443, -64.6822, -11.1467, 60.7464, 76.7373, 0, 
18.1676, -39.1136, -64.8824, -11.2169, 60.9131, 77.0469, 0, 
18.5149, -39.3808, -65.0856, -11.2865, 61.0807, 77.3571, 0, 
18.8501, -39.6425, -65.2951, -11.3542, 61.2502, 77.6679, 0, 
19.167, -39.8959, -65.5133, -11.4192, 61.4228, 77.9791, 0, 
19.4617, -40.1395, -65.7417, -11.4807, 61.5991, 78.2909, 0, 
19.7317, -40.3722, -65.9812, -11.5384, 61.7795, 78.6031, 0, 
19.9761, -40.5937, -66.2321, -11.5923, 61.9641, 78.9157, 0, 
20.195, -40.804, -66.4942, -11.6423, 62.153, 79.2288, 0, 
20.3892, -41.0035, -66.7672, -11.6886, 62.346, 79.5424, 0, 
20.5597, -41.1927, -67.0506, -11.7313, 62.5431, 79.8564, 0, 
20.708, -41.3723, -67.3438, -11.7706, 62.744, 80.1708, 0, 
20.8355, -41.5429, -67.6462, -11.8068, 62.9485, 80.4858, 0, 
20.9438, -41.7053, -67.9572, -11.8402, 63.1564, 80.8012, 0, 
21.0346, -41.8601, -68.276, -11.8709, 63.3675, 81.1171, 0, 
21.1092, -42.0081, -68.6021, -11.8991, 63.5814, 81.4336, 0, 
21.1696, -42.15, -68.9348, -11.9253, 63.7981, 81.7507, 0, 
21.2176, -42.2866, -69.2734, -11.9496, 64.0172, 82.0684, 0, 
21.255, -42.4187, -69.617, -11.9724, 64.2383, 82.3867, 0, 
21.2835, -42.547, -69.9651, -11.9938, 64.4614, 82.7057, 0, 
21.3045, -42.6721, -70.3171, -12.0142, 64.6862, 83.0254, 0, 
21.3192, -42.7945, -70.6726, -12.0337, 64.9125, 83.3459, 0, 
21.3286, -42.9147, -71.0311, -12.0525, 65.1403, 83.6671, 0, 
21.3336, -43.0329, -71.3922, -12.0708, 65.3694, 83.9891, 0, 
21.335, -43.1497, -71.7556, -12.0886, 65.5997, 84.312, 0, 
21.3335, -43.2651, -72.1212, -12.1061, 65.8312, 84.6358, 0, 
21.3298, -43.3796, -72.4885, -12.1233, 66.0638, 84.9605, 0, 
21.3243, -43.4933, -72.8575, -12.1405, 66.2975, 85.2861, 0, 
21.3175, -43.6065, -73.2279, -12.1576, 66.5322, 85.6126, 0, 
21.31, -43.7193, -73.5996, -12.1748, 66.768, 85.9402, 0, 
21.3021, -43.8318, -73.9723, -12.1921, 67.0047, 86.2688, 0, 
21.2942, -43.9443, -74.3459, -12.2096, 67.2424, 86.5985, 0, 
21.2866, -44.0568, -74.7204, -12.2273, 67.4811, 86.9292, 0, 
21.2796, -44.1696, -75.0955, -12.2454, 67.7207, 87.261, 0, 
21.2736, -44.2826, -75.4711, -12.2639, 67.9612, 87.5939, 0, 
21.2688, -44.396, -75.8472, -12.2827, 68.2027, 87.928, 0, 
21.2654, -44.51, -76.2236, -12.3021, 68.4451, 88.2633, 0, 
21.2637, -44.6244, -76.6003, -12.3219, 68.6885, 88.5998, 0, 
21.2639, -44.7395, -76.9771, -12.3424, 68.9329, 88.9374, 0, 
21.2662, -44.8553, -77.354, -12.3634, 69.1783, 89.2763, 0, 
21.2706, -44.9718, -77.7309, -12.3851, 69.4246, 89.6164, 0, 
21.2775, -45.0892, -78.1077, -12.4075, 69.672, 89.9578, 0, 
21.287, -45.2073, -78.4843, -12.4306, 69.9204, 90.3005, 0, 
21.299, -45.3263, -78.8608, -12.4545, 70.1699, 90.6444, 0, 
21.3139, -45.4463, -79.2369, -12.4791, 70.4205, 90.9897, 0, 
21.3316, -45.5671, -79.6128, -12.5046, 70.6722, 91.3363, 0, 
21.3523, -45.6889, -79.9883, -12.5309, 70.9251, 91.6842, 0, 
21.3759, -45.8116, -80.3635, -12.5581, 71.1791, 92.0334, 0, 
21.4025, -45.9352, -80.7383, -12.5861, 71.4344, 92.384, 0, 
21.4321, -46.0598, -81.1127, -12.6149, 71.691, 92.736, 0, 
21.4645, -46.1852, -81.4867, -12.6447, 71.9489, 93.0893, 0, 
21.4998, -46.3115, -81.8605, -12.6753, 72.2081, 93.444, 0, 
21.5379, -46.4387, -82.2339, -12.7067, 72.4687, 93.8001, 0, 
21.5784, -46.5665, -82.6072, -12.739, 72.7308, 94.1576, 0, 
21.6213, -46.6951, -82.9804, -12.772, 72.9943, 94.5165, 0, 
21.6662, -46.8242, -83.3537, -12.8058, 73.2594, 94.8768, 0, 
21.7128, -46.9539, -83.7272, -12.8402, 73.526, 95.2385, 0, 
21.7609, -47.084, -84.1011, -12.8753, 73.7943, 95.6016, 0, 
21.81, -47.2144, -84.4756, -12.9108, 74.0643, 95.9661, 0, 
21.8598, -47.345, -84.8508, -12.9468, 74.3359, 96.332, 0, 
21.9097, -47.4757, -85.2271, -12.9832, 74.6093, 96.6994, 0, 
21.9594, -47.6064, -85.6046, -13.0198, 74.8844, 97.0682, 0, 
22.0086, -47.737, -85.9836, -13.0567, 75.1614, 97.4383, 0, 
22.0567, -47.8673, -86.3642, -13.0936, 75.4401, 97.81, 0, 
22.1034, -47.9973, -86.7467, -13.1305, 75.7207, 98.183, 0, 
22.1485, -48.1268, -87.1313, -13.1674, 76.0032, 98.5575, 0, 
22.1915, -48.2559, -87.5181, -13.2042, 76.2875, 98.9334, 0, 
22.2323, -48.3845, -87.9073, -13.2408, 76.5736, 99.3107, 0, 
22.2705, -48.5125, -88.2991, -13.2771, 76.8617, 99.6895, 0, 
22.306, -48.6398, -88.6935, -13.3131, 77.1516, 100.07, 0, 
22.3386, -48.7664, -89.0907, -13.3488, 77.4434, 100.451, 0, 
22.3682, -48.8924, -89.4907, -13.3842, 77.7372, 100.834, 0, 
22.3945, -49.0176, -89.8938, -13.4191, 78.0328, 101.219, 0, 
22.4175, -49.1421, -90.2998, -13.4535, 78.3303, 101.605, 0, 
22.4371, -49.2658, -90.709, -13.4875, 78.6297, 101.992, 0, 
22.4532, -49.3887, -91.1214, -13.521, 78.931, 102.381, 0, 
22.4656, -49.5108, -91.537, -13.554, 79.2341, 102.772, 0, 
22.4744, -49.6322, -91.956, -13.5864, 79.5392, 103.164, 0, 
22.4794, -49.7527, -92.3784, -13.6182, 79.8461, 103.557, 0, 
22.4804, -49.8724, -92.8042, -13.6494, 80.155, 103.952, 0, 
22.4776, -49.9913, -93.2336, -13.6799, 80.4656, 104.348, 0, 
22.4706, -50.1093, -93.6665, -13.7098, 80.7782, 104.746, 0, 
22.4595, -50.2265, -94.1032, -13.7389, 81.0926, 105.145, 0, 
22.4442, -50.3429, -94.5436, -13.7674, 81.4088, 105.546, 0, 
